graph, size, connectivity, algorithm, repetition, failures, stretch, load, hops, success, cc_size,routing_time, precomputation_time
#Sat Mar  1 17:33:25 2025
242, 20, 1, EdgeDisjointPaths, 7, 2, 0, 0, 3, 0.500000, 19, 0.000234, 0.000000
242, 20, 1, Outerplanar, 8, 2, 30, 0, 33, 0.944444, 19, 0.000678, 0.016443
242, 20, 1, EdgeDisjointPaths, 8, 2, 0, 0, 3, 0.777778, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 9, 2, 32, 0, 34, 0.944444, 19, 0.000684, 0.016523
242, 20, 1, EdgeDisjointPaths, 9, 2, 0, 0, 3, 0.666667, 19, 0.000231, 0.000000
242, 20, 1, Outerplanar, 10, 2, 32, 0, 34, 0.944444, 19, 0.000675, 0.016340
242, 20, 1, EdgeDisjointPaths, 10, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 11, 2, 32, 0, 34, 0.944444, 19, 0.000690, 0.016808
242, 20, 1, EdgeDisjointPaths, 11, 2, 0, 0, 3, 0.388889, 19, 0.000236, 0.000000
242, 20, 1, Outerplanar, 12, 2, 34, 0, 35, 0.944444, 19, 0.000689, 0.016021
242, 20, 1, EdgeDisjointPaths, 12, 2, 0, 0, 3, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 13, 2, 16, 0, 18, 0.944444, 19, 0.000899, 0.017046
242, 20, 1, EdgeDisjointPaths, 13, 2, 0, 0, 2, 0.833333, 19, 0.000168, 0.000000
242, 20, 1, Outerplanar, 14, 2, 32, 0, 34, 0.944444, 19, 0.000669, 0.020253
242, 20, 1, EdgeDisjointPaths, 14, 2, 0, 0, 3, 0.777778, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 15, 2, 32, 0, 34, 0.944444, 19, 0.000696, 0.016168
242, 20, 1, EdgeDisjointPaths, 15, 2, 0, 0, 3, 0.777778, 19, 0.000226, 0.000000
242, 20, 1, Outerplanar, 16, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.013942
242, 20, 1, EdgeDisjointPaths, 16, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
242, 20, 1, Outerplanar, 17, 2, 32, 0, 34, 0.944444, 19, 0.000668, 0.017017
242, 20, 1, EdgeDisjointPaths, 17, 2, 0, 0, 3, 0.666667, 19, 0.000246, 0.000000
242, 20, 1, Outerplanar, 18, 2, 34, 0, 35, 0.944444, 19, 0.000927, 0.017011
242, 20, 1, EdgeDisjointPaths, 18, 2, 0, 0, 3, 0.666667, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 19, 2, 12, 0, 15, 0.944444, 19, 0.000701, 0.016477
242, 20, 1, EdgeDisjointPaths, 19, 2, 0, 0, 2, 0.722222, 19, 0.000239, 0.000000
242, 20, 1, Outerplanar, 20, 2, 34, 0, 35, 0.944444, 19, 0.000702, 0.016639
242, 20, 1, EdgeDisjointPaths, 20, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 21, 2, 32, 0, 34, 0.944444, 19, 0.000698, 0.016485
242, 20, 1, EdgeDisjointPaths, 21, 2, 0, 0, 3, 0.666667, 19, 0.000237, 0.000000
242, 20, 1, Outerplanar, 22, 2, 26, 0, 27, 0.944444, 19, 0.000907, 0.016699
242, 20, 1, EdgeDisjointPaths, 22, 2, 2, 0, 4, 0.500000, 19, 0.000248, 0.000000
242, 20, 1, Outerplanar, 23, 2, 32, 0, 34, 0.944444, 19, 0.000907, 0.020814
242, 20, 1, EdgeDisjointPaths, 23, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 24, 2, 24, 0, 28, 0.944444, 19, 0.000903, 0.020826
242, 20, 1, EdgeDisjointPaths, 24, 2, 2, 0, 4, 0.611111, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 25, 2, 32, 0, 34, 0.944444, 19, 0.000901, 0.020728
242, 20, 1, EdgeDisjointPaths, 25, 2, 0, 0, 3, 0.666667, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 26, 2, 32, 0, 34, 0.944444, 19, 0.000920, 0.020186
242, 20, 1, EdgeDisjointPaths, 26, 2, 0, 0, 3, 0.666667, 19, 0.000227, 0.000000
242, 20, 1, Outerplanar, 27, 2, 32, 0, 34, 0.944444, 19, 0.000676, 0.020145
242, 20, 1, EdgeDisjointPaths, 27, 2, 0, 0, 3, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 28, 2, 30, 0, 33, 0.944444, 19, 0.000849, 0.016309
242, 20, 1, EdgeDisjointPaths, 28, 2, 0, 0, 3, 0.777778, 19, 0.000227, 0.000000
242, 20, 1, Outerplanar, 29, 2, 32, 0, 34, 0.944444, 19, 0.000916, 0.016136
242, 20, 1, EdgeDisjointPaths, 29, 2, 0, 0, 3, 0.666667, 19, 0.000240, 0.000000
242, 20, 1, Outerplanar, 30, 2, 32, 0, 34, 0.944444, 19, 0.000920, 0.017024
242, 20, 1, EdgeDisjointPaths, 30, 2, 0, 0, 3, 0.388889, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 31, 2, 32, 0, 34, 0.944444, 19, 0.000688, 0.016345
242, 20, 1, EdgeDisjointPaths, 31, 2, 0, 0, 3, 0.388889, 19, 0.000240, 0.000000
242, 20, 1, Outerplanar, 32, 2, 34, 0, 35, 0.944444, 19, 0.000672, 0.016225
242, 20, 1, EdgeDisjointPaths, 32, 2, 0, 0, 3, 0.500000, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 33, 2, 16, 0, 18, 0.944444, 19, 0.000677, 0.016216
242, 20, 1, EdgeDisjointPaths, 33, 2, 0, 0, 2, 0.833333, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 34, 2, 32, 0, 34, 0.944444, 19, 0.000693, 0.015883
242, 20, 1, EdgeDisjointPaths, 34, 2, 0, 0, 3, 0.777778, 19, 0.000237, 0.000000
242, 20, 1, Outerplanar, 35, 2, 32, 0, 34, 0.944444, 19, 0.000669, 0.016522
242, 20, 1, EdgeDisjointPaths, 35, 2, 0, 0, 3, 0.777778, 19, 0.000228, 0.000000
242, 20, 1, Outerplanar, 36, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.016309
242, 20, 1, EdgeDisjointPaths, 36, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
242, 20, 1, Outerplanar, 37, 2, 32, 0, 34, 0.944444, 19, 0.000708, 0.020229
242, 20, 1, EdgeDisjointPaths, 37, 2, 0, 0, 3, 0.666667, 19, 0.000237, 0.000000
242, 20, 1, Outerplanar, 38, 2, 34, 0, 35, 0.944444, 19, 0.000692, 0.016977
242, 20, 1, EdgeDisjointPaths, 38, 2, 0, 0, 3, 0.666667, 19, 0.000224, 0.000000
242, 20, 1, Outerplanar, 39, 2, 12, 0, 15, 0.944444, 19, 0.000709, 0.016756
242, 20, 1, EdgeDisjointPaths, 39, 2, 0, 0, 2, 0.722222, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 40, 2, 34, 0, 35, 0.944444, 19, 0.000449, 0.016644
242, 20, 1, EdgeDisjointPaths, 40, 2, 0, 0, 3, 0.388889, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 41, 2, 32, 0, 34, 0.944444, 19, 0.000471, 0.012417
242, 20, 1, EdgeDisjointPaths, 41, 2, 0, 0, 3, 0.666667, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 42, 2, 26, 0, 27, 0.944444, 19, 0.000680, 0.016347
242, 20, 1, EdgeDisjointPaths, 42, 2, 2, 0, 4, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 43, 2, 32, 0, 34, 0.944444, 19, 0.000669, 0.016365
242, 20, 1, EdgeDisjointPaths, 43, 2, 0, 0, 3, 0.388889, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 44, 2, 24, 0, 28, 0.944444, 19, 0.001602, 0.020900
242, 20, 1, EdgeDisjointPaths, 44, 2, 2, 0, 4, 0.611111, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 45, 2, 32, 0, 34, 0.944444, 19, 0.000474, 0.016179
242, 20, 1, EdgeDisjointPaths, 45, 2, 0, 0, 3, 0.666667, 19, 0.000185, 0.000000
242, 20, 1, Outerplanar, 46, 2, 32, 0, 34, 0.944444, 19, 0.000690, 0.013530
242, 20, 1, EdgeDisjointPaths, 46, 2, 0, 0, 3, 0.666667, 19, 0.000244, 0.000000
242, 20, 1, Outerplanar, 47, 2, 32, 0, 34, 0.944444, 19, 0.000673, 0.016418
242, 20, 1, EdgeDisjointPaths, 47, 2, 0, 0, 3, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 48, 2, 30, 0, 33, 0.944444, 19, 0.000678, 0.016340
242, 20, 1, EdgeDisjointPaths, 48, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 49, 2, 32, 0, 34, 0.944444, 19, 0.000740, 0.019595
242, 20, 1, EdgeDisjointPaths, 49, 2, 0, 0, 3, 0.666667, 19, 0.000228, 0.000000
242, 20, 1, Outerplanar, 50, 2, 32, 0, 34, 0.944444, 19, 0.000671, 0.017032
242, 20, 1, EdgeDisjointPaths, 50, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 51, 2, 32, 0, 34, 0.944444, 19, 0.000700, 0.016637
242, 20, 1, EdgeDisjointPaths, 51, 2, 0, 0, 3, 0.388889, 19, 0.000239, 0.000000
242, 20, 1, Outerplanar, 52, 2, 34, 0, 35, 0.944444, 19, 0.000679, 0.016277
242, 20, 1, EdgeDisjointPaths, 52, 2, 0, 0, 3, 0.500000, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 53, 2, 16, 0, 18, 0.944444, 19, 0.000685, 0.016638
242, 20, 1, EdgeDisjointPaths, 53, 2, 0, 0, 2, 0.833333, 19, 0.000229, 0.000000
242, 20, 1, Outerplanar, 54, 2, 32, 0, 34, 0.944444, 19, 0.000458, 0.012446
242, 20, 1, EdgeDisjointPaths, 54, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 55, 2, 32, 0, 34, 0.944444, 19, 0.000450, 0.016281
242, 20, 1, EdgeDisjointPaths, 55, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 56, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.016232
242, 20, 1, EdgeDisjointPaths, 56, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
242, 20, 1, Outerplanar, 57, 2, 32, 0, 34, 0.944444, 19, 0.000689, 0.016263
242, 20, 1, EdgeDisjointPaths, 57, 2, 0, 0, 3, 0.666667, 19, 0.000361, 0.000000
242, 20, 1, Outerplanar, 58, 2, 34, 0, 35, 0.944444, 19, 0.000730, 0.014230
242, 20, 1, EdgeDisjointPaths, 58, 2, 0, 0, 3, 0.666667, 19, 0.000224, 0.000000
242, 20, 1, Outerplanar, 59, 2, 12, 0, 15, 0.944444, 19, 0.000673, 0.016278
242, 20, 1, EdgeDisjointPaths, 59, 2, 0, 0, 2, 0.722222, 19, 0.000247, 0.000000
242, 20, 1, Outerplanar, 60, 2, 34, 0, 35, 0.944444, 19, 0.000693, 0.016496
242, 20, 1, EdgeDisjointPaths, 60, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 61, 2, 32, 0, 34, 0.944444, 19, 0.000663, 0.016887
242, 20, 1, EdgeDisjointPaths, 61, 2, 0, 0, 3, 0.666667, 19, 0.000243, 0.000000
242, 20, 1, Outerplanar, 62, 2, 26, 0, 27, 0.944444, 19, 0.000589, 0.018035
242, 20, 1, EdgeDisjointPaths, 62, 2, 2, 0, 4, 0.500000, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 63, 2, 32, 0, 34, 0.944444, 19, 0.000683, 0.016333
242, 20, 1, EdgeDisjointPaths, 63, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 64, 2, 24, 0, 28, 0.944444, 19, 0.000687, 0.016555
242, 20, 1, EdgeDisjointPaths, 64, 2, 2, 0, 4, 0.611111, 19, 0.000248, 0.000000
242, 20, 1, Outerplanar, 65, 2, 32, 0, 34, 0.944444, 19, 0.000670, 0.016539
242, 20, 1, EdgeDisjointPaths, 65, 2, 0, 0, 3, 0.666667, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 66, 2, 32, 0, 34, 0.944444, 19, 0.000688, 0.016276
242, 20, 1, EdgeDisjointPaths, 66, 2, 0, 0, 3, 0.666667, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 67, 2, 32, 0, 34, 0.944444, 19, 0.000467, 0.016144
242, 20, 1, EdgeDisjointPaths, 67, 2, 0, 0, 3, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 68, 2, 30, 0, 33, 0.944444, 19, 0.000467, 0.012424
242, 20, 1, EdgeDisjointPaths, 68, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 69, 2, 32, 0, 34, 0.944444, 19, 0.000671, 0.016378
242, 20, 1, EdgeDisjointPaths, 69, 2, 0, 0, 3, 0.666667, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 70, 2, 32, 0, 34, 0.944444, 19, 0.000677, 0.017036
242, 20, 1, EdgeDisjointPaths, 70, 2, 0, 0, 3, 0.388889, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 71, 2, 32, 0, 34, 0.944444, 19, 0.000688, 0.016078
242, 20, 1, EdgeDisjointPaths, 71, 2, 0, 0, 3, 0.388889, 19, 0.000403, 0.000000
242, 20, 1, Outerplanar, 72, 2, 34, 0, 35, 0.944444, 19, 0.000685, 0.013342
242, 20, 1, EdgeDisjointPaths, 72, 2, 0, 0, 3, 0.500000, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 73, 2, 16, 0, 18, 0.944444, 19, 0.000681, 0.017068
242, 20, 1, EdgeDisjointPaths, 73, 2, 0, 0, 2, 0.833333, 19, 0.000243, 0.000000
242, 20, 1, Outerplanar, 74, 2, 32, 0, 34, 0.944444, 19, 0.000676, 0.016349
242, 20, 1, EdgeDisjointPaths, 74, 2, 0, 0, 3, 0.777778, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 75, 2, 32, 0, 34, 0.944444, 19, 0.000681, 0.016812
242, 20, 1, EdgeDisjointPaths, 75, 2, 0, 0, 3, 0.777778, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 76, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.016630
242, 20, 1, EdgeDisjointPaths, 76, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
242, 20, 1, Outerplanar, 77, 2, 32, 0, 34, 0.944444, 19, 0.000446, 0.016078
242, 20, 1, EdgeDisjointPaths, 77, 2, 0, 0, 3, 0.666667, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 78, 2, 34, 0, 35, 0.944444, 19, 0.000452, 0.012053
242, 20, 1, EdgeDisjointPaths, 78, 2, 0, 0, 3, 0.666667, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 79, 2, 12, 0, 15, 0.944444, 19, 0.000675, 0.016874
242, 20, 1, EdgeDisjointPaths, 79, 2, 0, 0, 2, 0.722222, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 80, 2, 34, 0, 35, 0.944444, 19, 0.000453, 0.012506
242, 20, 1, EdgeDisjointPaths, 80, 2, 0, 0, 3, 0.388889, 19, 0.000225, 0.000000
242, 20, 1, Outerplanar, 81, 2, 32, 0, 34, 0.944444, 19, 0.000674, 0.016054
242, 20, 1, EdgeDisjointPaths, 81, 2, 0, 0, 3, 0.666667, 19, 0.000230, 0.000000
242, 20, 1, Outerplanar, 82, 2, 26, 0, 27, 0.944444, 19, 0.000693, 0.016563
242, 20, 1, EdgeDisjointPaths, 82, 2, 2, 0, 4, 0.500000, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 83, 2, 32, 0, 34, 0.944444, 19, 0.000676, 0.016537
242, 20, 1, EdgeDisjointPaths, 83, 2, 0, 0, 3, 0.388889, 19, 0.000240, 0.000000
242, 20, 1, Outerplanar, 84, 2, 24, 0, 28, 0.944444, 19, 0.000671, 0.016639
242, 20, 1, EdgeDisjointPaths, 84, 2, 2, 0, 4, 0.611111, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 85, 2, 32, 0, 34, 0.944444, 19, 0.000679, 0.016546
242, 20, 1, EdgeDisjointPaths, 85, 2, 0, 0, 3, 0.666667, 19, 0.000232, 0.000000
242, 20, 1, Outerplanar, 86, 2, 32, 0, 34, 0.944444, 19, 0.000673, 0.016559
242, 20, 1, EdgeDisjointPaths, 86, 2, 0, 0, 3, 0.666667, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 87, 2, 32, 0, 34, 0.944444, 19, 0.000705, 0.016238
242, 20, 1, EdgeDisjointPaths, 87, 2, 0, 0, 3, 0.500000, 19, 0.001377, 0.000000
242, 20, 1, Outerplanar, 88, 2, 30, 0, 33, 0.944444, 19, 0.000730, 0.016525
242, 20, 1, EdgeDisjointPaths, 88, 2, 0, 0, 3, 0.777778, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 89, 2, 32, 0, 34, 0.944444, 19, 0.000694, 0.016688
242, 20, 1, EdgeDisjointPaths, 89, 2, 0, 0, 3, 0.666667, 19, 0.000275, 0.000000
242, 20, 1, Outerplanar, 90, 2, 32, 0, 34, 0.944444, 19, 0.000472, 0.014395
242, 20, 1, EdgeDisjointPaths, 90, 2, 0, 0, 3, 0.388889, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 91, 2, 32, 0, 34, 0.944444, 19, 0.000670, 0.016380
242, 20, 1, EdgeDisjointPaths, 91, 2, 0, 0, 3, 0.388889, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 92, 2, 34, 0, 35, 0.944444, 19, 0.000678, 0.016682
242, 20, 1, EdgeDisjointPaths, 92, 2, 0, 0, 3, 0.500000, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 93, 2, 16, 0, 18, 0.944444, 19, 0.000446, 0.016698
242, 20, 1, EdgeDisjointPaths, 93, 2, 0, 0, 2, 0.833333, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 94, 2, 32, 0, 34, 0.944444, 19, 0.000669, 0.016372
242, 20, 1, EdgeDisjointPaths, 94, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 95, 2, 32, 0, 34, 0.944444, 19, 0.000670, 0.016989
242, 20, 1, EdgeDisjointPaths, 95, 2, 0, 0, 3, 0.777778, 19, 0.000000, 0.000000
242, 20, 1, Outerplanar, 96, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.016350
242, 20, 1, EdgeDisjointPaths, 96, 2, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
242, 20, 1, Outerplanar, 97, 2, 32, 0, 34, 0.944444, 19, 0.000691, 0.016344
242, 20, 1, EdgeDisjointPaths, 97, 2, 0, 0, 3, 0.666667, 19, 0.000223, 0.000000
242, 20, 1, Outerplanar, 98, 2, 34, 0, 35, 0.944444, 19, 0.000698, 0.015742
242, 20, 1, EdgeDisjointPaths, 98, 2, 0, 0, 3, 0.666667, 19, 0.000237, 0.000000
242, 20, 1, Outerplanar, 99, 2, 12, 0, 15, 0.944444, 19, 0.000675, 0.016153
242, 20, 1, EdgeDisjointPaths, 99, 2, 0, 0, 2, 0.722222, 19, 0.000223, 0.000000
244, 25, 1, Outerplanar, 0, 3, 20, 0, 22, 1.000000, 25, 0.000805, 0.016147
244, 25, 1, EdgeDisjointPaths, 0, 3, 2, 0, 8, 0.600000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 1, 3, 20, 0, 23, 1.000000, 25, 0.000805, 0.020277
244, 25, 1, EdgeDisjointPaths, 1, 3, 0, 0, 3, 0.350000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 2, 3, 26, 0, 27, 1.000000, 25, 0.000809, 0.016147
244, 25, 1, EdgeDisjointPaths, 2, 3, 2, 0, 6, 0.450000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 3, 3, 20, 0, 23, 1.000000, 25, 0.001026, 0.016541
244, 25, 1, EdgeDisjointPaths, 3, 3, 0, 0, 6, 0.700000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 4, 3, 38, 0, 43, 1.000000, 25, 0.000934, 0.018762
244, 25, 1, EdgeDisjointPaths, 4, 3, 2, 0, 6, 0.300000, 25, 0.000218, 0.000000
244, 25, 1, Outerplanar, 5, 3, 38, 0, 39, 1.000000, 25, 0.000818, 0.016890
244, 25, 1, EdgeDisjointPaths, 5, 3, 4, 0, 7, 0.500000, 25, 0.000202, 0.000000
244, 25, 1, Outerplanar, 6, 3, 38, 0, 42, 1.000000, 25, 0.000839, 0.020775
244, 25, 1, EdgeDisjointPaths, 6, 3, 2, 0, 5, 0.350000, 25, 0.000222, 0.000000
244, 25, 1, Outerplanar, 7, 3, 30, 0, 31, 1.000000, 25, 0.000808, 0.016582
244, 25, 1, EdgeDisjointPaths, 7, 3, 0, 0, 4, 0.550000, 25, 0.000205, 0.000000
244, 25, 1, Outerplanar, 8, 3, 32, 0, 33, 1.000000, 25, 0.000821, 0.020575
244, 25, 1, EdgeDisjointPaths, 8, 3, 0, 0, 4, 0.550000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 9, 3, 46, 0, 47, 1.000000, 25, 0.000831, 0.017166
244, 25, 1, EdgeDisjointPaths, 9, 3, 0, 0, 4, 0.350000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 10, 3, 44, 0, 46, 1.000000, 25, 0.000818, 0.020323
244, 25, 1, EdgeDisjointPaths, 10, 3, 0, 0, 5, 0.500000, 25, 0.000418, 0.000000
244, 25, 1, Outerplanar, 11, 3, 42, 0, 45, 1.000000, 25, 0.000815, 0.016552
244, 25, 1, EdgeDisjointPaths, 11, 3, 0, 0, 3, 0.350000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 12, 3, 44, 0, 46, 1.000000, 25, 0.001045, 0.016414
244, 25, 1, EdgeDisjointPaths, 12, 3, 0, 0, 3, 0.350000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 13, 3, 42, 0, 44, 1.000000, 25, 0.000843, 0.020552
244, 25, 1, EdgeDisjointPaths, 13, 3, 0, 0, 3, 0.350000, 25, 0.000251, 0.000000
244, 25, 1, Outerplanar, 14, 3, 44, 0, 46, 1.000000, 25, 0.000804, 0.019213
244, 25, 1, EdgeDisjointPaths, 14, 3, 0, 0, 5, 0.500000, 25, 0.000411, 0.000000
244, 25, 1, Outerplanar, 15, 3, 34, 0, 41, 1.000000, 25, 0.001034, 0.016632
244, 25, 1, EdgeDisjointPaths, 15, 3, 0, 0, 5, 0.350000, 25, 0.000223, 0.000000
244, 25, 1, Outerplanar, 16, 3, 32, 0, 34, 1.000000, 25, 0.001049, 0.017000
244, 25, 1, EdgeDisjointPaths, 16, 3, 0, 0, 4, 0.500000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 17, 3, 46, 0, 47, 1.000000, 25, 0.000846, 0.021019
244, 25, 1, EdgeDisjointPaths, 17, 3, 0, 0, 4, 0.250000, 25, 0.000204, 0.000000
244, 25, 1, Outerplanar, 18, 3, 42, 0, 43, 1.000000, 25, 0.001040, 0.016658
244, 25, 1, EdgeDisjointPaths, 18, 3, 2, 0, 7, 0.400000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 19, 3, 38, 0, 40, 1.000000, 25, 0.000850, 0.020540
244, 25, 1, EdgeDisjointPaths, 19, 3, 0, 0, 4, 0.400000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 20, 3, 44, 0, 46, 1.000000, 25, 0.000827, 0.020730
244, 25, 1, EdgeDisjointPaths, 20, 3, 2, 0, 8, 0.400000, 25, 0.000413, 0.000000
244, 25, 1, Outerplanar, 21, 3, 32, 0, 35, 1.000000, 25, 0.001020, 0.037659
244, 25, 1, EdgeDisjointPaths, 21, 3, 0, 0, 4, 0.500000, 25, 0.000210, 0.000000
244, 25, 1, Outerplanar, 22, 3, 32, 0, 38, 1.000000, 25, 0.000820, 0.016495
244, 25, 1, EdgeDisjointPaths, 22, 3, 4, 0, 8, 0.400000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 23, 3, 46, 0, 47, 1.000000, 25, 0.000804, 0.021133
244, 25, 1, EdgeDisjointPaths, 23, 3, 0, 0, 5, 0.500000, 25, 0.000207, 0.000000
244, 25, 1, Outerplanar, 24, 3, 44, 0, 46, 1.000000, 25, 0.000817, 0.016199
244, 25, 1, EdgeDisjointPaths, 24, 3, 0, 0, 5, 0.300000, 25, 0.000409, 0.000000
244, 25, 1, Outerplanar, 25, 3, 20, 0, 22, 1.000000, 25, 0.001000, 0.016397
244, 25, 1, EdgeDisjointPaths, 25, 3, 2, 0, 8, 0.600000, 25, 0.000214, 0.000000
244, 25, 1, Outerplanar, 26, 3, 20, 0, 23, 1.000000, 25, 0.000816, 0.016621
244, 25, 1, EdgeDisjointPaths, 26, 3, 0, 0, 3, 0.350000, 25, 0.000208, 0.000000
244, 25, 1, Outerplanar, 27, 3, 26, 0, 27, 1.000000, 25, 0.000834, 0.020644
244, 25, 1, EdgeDisjointPaths, 27, 3, 2, 0, 6, 0.450000, 25, 0.000206, 0.000000
244, 25, 1, Outerplanar, 28, 3, 20, 0, 23, 1.000000, 25, 0.000829, 0.016743
244, 25, 1, EdgeDisjointPaths, 28, 3, 0, 0, 6, 0.700000, 25, 0.000211, 0.000000
244, 25, 1, Outerplanar, 29, 3, 38, 0, 43, 1.000000, 25, 0.000811, 0.016478
244, 25, 1, EdgeDisjointPaths, 29, 3, 2, 0, 6, 0.300000, 25, 0.000175, 0.000000
244, 25, 1, Outerplanar, 30, 3, 38, 0, 39, 1.000000, 25, 0.000847, 0.016086
244, 25, 1, EdgeDisjointPaths, 30, 3, 4, 0, 7, 0.500000, 25, 0.000222, 0.000000
244, 25, 1, Outerplanar, 31, 3, 38, 0, 42, 1.000000, 25, 0.001061, 0.016372
244, 25, 1, EdgeDisjointPaths, 31, 3, 2, 0, 5, 0.350000, 25, 0.000212, 0.000000
244, 25, 1, Outerplanar, 32, 3, 30, 0, 31, 1.000000, 25, 0.000819, 0.021029
244, 25, 1, EdgeDisjointPaths, 32, 3, 0, 0, 4, 0.550000, 25, 0.000200, 0.000000
244, 25, 1, Outerplanar, 33, 3, 32, 0, 33, 1.000000, 25, 0.000930, 0.016710
244, 25, 1, EdgeDisjointPaths, 33, 3, 0, 0, 4, 0.550000, 25, 0.000203, 0.000000
244, 25, 1, Outerplanar, 34, 3, 46, 0, 47, 1.000000, 25, 0.000843, 0.016402
244, 25, 1, EdgeDisjointPaths, 34, 3, 0, 0, 4, 0.350000, 25, 0.000215, 0.000000
244, 25, 1, Outerplanar, 35, 3, 44, 0, 46, 1.000000, 25, 0.000815, 0.016336
244, 25, 1, EdgeDisjointPaths, 35, 3, 0, 0, 5, 0.500000, 25, 0.000218, 0.000000
244, 25, 1, Outerplanar, 36, 3, 42, 0, 45, 1.000000, 25, 0.000828, 0.016272
244, 25, 1, EdgeDisjointPaths, 36, 3, 0, 0, 3, 0.350000, 25, 0.000201, 0.000000
244, 25, 1, Outerplanar, 37, 3, 44, 0, 46, 1.000000, 25, 0.001042, 0.016042
